name,inhoud,image,Review
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Lichtgrijs - Maat 42,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/L02yYpxBnq4X/gZrpVvY/550x301.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Lichtgrijs - Maat 42,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/L02yYpxBnq4X/gZrpVvY/550x301.jpg,['5']
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 46,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 45
Lang gezocht naar schoenen met een brede pasvorm en heb die met deze gevonden. Vooral de teenruimte is een verademing.",https://media.s-bol.com/xlBlRgXDyRRB/550x352.jpg,['5']
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 46,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 42
Hele fijne wandelschoenen met brede pasvorm. Ik heb ze niet in hoeven lopen ze zaten meteen goed. Het herenmodel heeft een bredere pasvorm daarom heb ik hier voor gekozen.Helaas liet bij de vierde wandeling er een haakje los waar de veter om heen moet. Ik heb dit gemeld en kreeg heel snel antwoord. Ik krijg een paar nieuwe schoenen. Nu wist ik niet wat ik moest verwachten maar dit is boven verwachting. Dit is topservice !Dank jullie wel ToExplore.",https://media.s-bol.com/xlBlRgXDyRRB/550x352.jpg,['5']
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 46,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43
fijne pasvorm, mooi materiaal",https://media.s-bol.com/xlBlRgXDyRRB/550x352.jpg,['5']
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 46,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43
Perfecte pasvorm en lopen lekker",https://media.s-bol.com/xlBlRgXDyRRB/550x352.jpg,['5']
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 46,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42
Goede keus",https://media.s-bol.com/xlBlRgXDyRRB/550x352.jpg,['5']
Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 46,"Geschreven bij Travelin' Nyborg - Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43
Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen.",https://media.s-bol.com/xlBlRgXDyRRB/550x352.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 45,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/Kz2xYoJ9MrRR/ANw62DB/550x297.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 45,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/Kz2xYoJ9MrRR/ANw62DB/550x297.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Perfecte wandelschoen zeker als je wat een brede voet hebt.Kan je de hele dag dragen zijn licht aan de voet en zeker steun genoeg voor de hele dag in de bergen in Tirol te vertoeven.Zeker een aanrader",https://media.s-bol.com/Yq71wRp8ov3Y/LZPxLYD/550x361.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Passen goed in eigen maat en een mooie wandelschoen. Ze zijn wel wat breed en lastig smaller te maken met de veters (ik heb geen smalle of brede voeten, standaard voeten). Veters hebben veel stretch en gaan regelmatig los als je er geen dubbele knoop in legt. Schoenen zitten lekker en zijn goed waterdicht. Geen blaren of drukplekken na de eerste wandeling van 8 km.",https://media.s-bol.com/Yq71wRp8ov3Y/LZPxLYD/550x361.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 38
Te klein voor een 38",https://media.s-bol.com/Yq71wRp8ov3Y/LZPxLYD/550x361.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Schoenen zitten lekker , hoefde er niet aan te wennen",https://media.s-bol.com/Yq71wRp8ov3Y/LZPxLYD/550x361.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 41
Lichte, stevige en waterdichte schoen.",https://media.s-bol.com/Yq71wRp8ov3Y/LZPxLYD/550x361.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 40,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/g8G4xqwPjNPk/JyJ8jL2/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 40,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/g8G4xqwPjNPk/JyJ8jL2/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 44,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/Jz2wYnvXl5Jy/zvR6N0Y/550x297.jpg,['5']
GRI Anden,"Geschreven bij Grisport Anden Wandelschoenen Unisex - Black - Maat 38
De Grisport Anden vind ik fijne schoenen. Mijn huidige paar heb ik sinds 2014 en ik heb er al zeker 3500  km op gelopen. En nog zijn ze bij lange na niet versleten. Ondanks slechte onderhoud. Ik heb er heel wat bergwandelingen mee gemaakt, ook tot aan mijn enkels door beekjes gelopen en mijn voeten bleven droog. Ik loop er met gewonen sokken probleemloos in, wanneer ik speciale wandelsokken draag, krijg ik juist blaren. Het heeft wel een seizoen geduurd voordat ik ze ingelopen had. Mijn volgende paar zal zeker weer Grisport Aden worden.",https://media.s-bol.com/Nkz4w0xO5GzD/550x406.jpg,['5']
GRI Anden,"Geschreven bij Grisport Anden Wandelschoenen Unisex - Black - Maat 45
Heb deze schoenen vanaf augustus en beginnen nu al te lekken.Zool begint los te laten bij de wreef, en naden aan de zijkant  bij de wreef laten ook al los waardoor er water naar binnen loopt.Wandelschoenen moeten toch tegen enkele kilometers kunnen.....",https://media.s-bol.com/Nkz4w0xO5GzD/550x406.jpg,['5']
GRI Anden,"Geschreven bij Grisport Anden Wandelschoenen Unisex - Brown - Maat 43
Ik had hiervoor ook al wandelschoenen van Grisport waar ik super tevreden mee was. Deze zijn nog fijner omdat de voering voor een gedeelte uit leder bestaat.",https://media.s-bol.com/Nkz4w0xO5GzD/550x406.jpg,['5']
GRI Anden,"Geschreven bij Grisport Anden Wandelschoenen Unisex - Brown - Maat 43
Lopen lekker",https://media.s-bol.com/Nkz4w0xO5GzD/550x406.jpg,['5']
GRI Anden,"Geschreven bij Grisport Anden Wandelschoenen Unisex - Brown - Maat 43
goede stevige stappers",https://media.s-bol.com/Nkz4w0xO5GzD/550x406.jpg,['5']
Grisport Torino Mid Wandelschoenen Unisex,"Deze schoenen zijn erg slecht. Het eerste paar dat ik bestelde had na +/- 4 (ongeveer 450 kilometer lopen) weken de beide zolen van links naar rechts volledig doorgescheurd. Ik kreeg van Bol (super service!) een nieuw paar toegestuurd en dat is na ongeveer de zelfde tijd en afstand in dezelfde staat. Ik krijg nu mijn geld van Bol terug, maar ik zal dit merk 'schoenen' nooit meer kopen. Wees gewaarschuwd, deze schoenen gaan maximaal 500 kilometer mee!!!",https://media.s-bol.com/Rnwkkw7NQ09R/k1Q57E/550x514.jpg,['1']
Grisport Travel Low Wandelschoenen - Zwart,"Geschreven bij Grisport Travel Low Wandelschoenen Unisex - Blue - Maat 42
Ik heb er nu een week lang iedere dag op gewandeld, maar kan er maar niet aan wennen. De zool heeft geen vering, de schoen is vrij zwaar. Maar het meest irritante is de tong/flap. Die is niet los, maar zit met een vouw aan de zijkant vast. Waardoor er dus een hoekje van de flap driedubbel precies onder waar je de veter aantrekt in de bovenkant van je voet wordt geperst.Voor de prijs had ik meer verwacht.",https://media.s-bol.com/xGDpZ84Y4EOE/z6Qy6g5/550x276.jpg,['2']
Grisport Travel Low Wandelschoenen - Zwart,Het is mijn tweede paar dus wist precies wat ik kocht.,https://media.s-bol.com/xGDpZ84Y4EOE/z6Qy6g5/550x276.jpg,['2']
Grisport Travel Low Wandelschoenen - Zwart,"Geschreven bij Grisport Travel Low Wandelschoenen Unisex - Black - Maat 46
Prima wandelschoen, houdt lang vorm!",https://media.s-bol.com/xGDpZ84Y4EOE/z6Qy6g5/550x276.jpg,['2']
Grisport Travel Low Wandelschoenen - Zwart,"Dit is mijn achtste paar (of negende?) in de afgelopen 10 a 15 jaar of zo. Iedere 1,5 jaar zit ik bijna door de zool (ik loop veel). Bestel dan een nieuw paar, setje Bama Primus erin en weer gaan. Na een kwartiertje zijn ze ingelopen en zitten ze net zo lekker als de oude. Top!!! (aub nooit iets aan veranderen)",https://media.s-bol.com/xGDpZ84Y4EOE/z6Qy6g5/550x276.jpg,['2']
Grisport Travel Low Wandelschoenen - Zwart,"Geschreven bij Grisport Travel Low Wandelschoenen Unisex - Black - Maat 44
stevige , niet te zware schoenen",https://media.s-bol.com/xGDpZ84Y4EOE/z6Qy6g5/550x276.jpg,['2']
Grisport Travel Low Wandelschoenen - Zwart,"Geschreven bij Grisport Travel Low Wandelschoenen Unisex - Black - Maat 44
zaten gelijk lekker, niet echt nodig om in te lopen",https://media.s-bol.com/xGDpZ84Y4EOE/z6Qy6g5/550x276.jpg,['2']
Travelin' Morvik Softshell Dames - Lichtgewicht Wandelschoenen,"Geschreven bij Travelin' Morvik Softshell Dames - Lichtgewicht Wandelschoenen - Maat 36
Een mooie wandelschoen",https://media.s-bol.com/rgjBZjmOQkJp/oY3Bpgk/550x362.jpg,['4']
Travelin' Morvik Softshell Dames - Lichtgewicht Wandelschoenen,"Geschreven bij Travelin' Morvik Softshell Dames - Lichtgewicht Wandelschoenen - Maat 38
prima prijs kwaliteit. hele mooie. perfect in onderhoud .",https://media.s-bol.com/rgjBZjmOQkJp/oY3Bpgk/550x362.jpg,['4']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Lichtgrijs - Maat 40,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/E12oZgVzB8qN/q7GQXv7/550x301.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Lichtgrijs - Maat 40,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/E12oZgVzB8qN/q7GQXv7/550x301.jpg,['5']
Skechers Trail dames wandelschoenen - Blauw - Maat 41 - Extra comfort - Memory Foam,"Geschreven bij Skechers Trail dames wandelschoenen - Blauw - Maat 39 - Extra comfort - Memory Foam
Super goeie schoenen zowel voor te lopen als voor te wandele´",https://media.s-bol.com/m0j14Q56nQWO/JWzjql/550x321.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 41,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/D62nYOO8no8n/2x38wwv/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 41,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/D62nYOO8no8n/2x38wwv/550x291.jpg,['5']
Skechers Hillcrest Wandelschoenen,"Geschreven bij Skechers Hillcrest Vast Adventure Wandelschoenen Mannen - Maat 43
de zolen voelen prettig, goede vering",https://media.s-bol.com/YYkAxLR2YVDn/QmjMEL/550x314.jpg,['4']
Jack Wolfskin FORCE STRIKER TEXAPORE MID - Wandelschoenen Dames,"Geschreven bij Jack Wolfskin FORCE STRIKER TEXAPORE MID - Wandelschoenen Dames
Mooie, degelijke, lichtgewicht schoen! Erg blij mee!",https://media.s-bol.com/mXv5MM26PRr0/nzV55R/550x498.jpg,['5']
Grisport Bari Mid Wandelschoenen,"Geschreven bij Grisport Bari Mid Wandelschoenen - Maat 38 - Vrouwen - donker bruin/donker grijs
Begin aan mijn tweede paar nu,beste wandelschoen ooit!",https://media.s-bol.com/w5Z22Z15ERwJ/p1wgR2/550x519.jpg,['5']
Grisport Bari Mid Wandelschoenen,"Geschreven bij Grisport Bari Mid Wandelschoenen - Maat 40 - Vrouwen - donker bruin/donker grijs
Goede pasvorm, fijne wandelschoen",https://media.s-bol.com/w5Z22Z15ERwJ/p1wgR2/550x519.jpg,['5']
Skechers Skech-Air Envoy Wandelschoenen,"Geschreven bij Skechers Skech-Air Envoy Wandelschoenen Mannen - Maat 43
door regen en wind of felle zon. zalige schoenen.",https://media.s-bol.com/gD6MV4VMXBn9/XkAJJA/550x243.jpg,['5']
Skechers Skech-Air Envoy Wandelschoenen,"Geschreven bij Skechers Skech-Air Envoy Wandelschoenen Mannen - Maat 43
Dat het fijne schoen zijn.",https://media.s-bol.com/gD6MV4VMXBn9/XkAJJA/550x243.jpg,['5']
Meindl Wandelschoenen,"Geschreven bij Meindl Wandelschoenen
De pasvorm en stugheid zijn zeer goed, voeten zijn veel minder vermoeid en ook de invloed op mijn knieën en heupen is gunstig door een beter looppatroon. Door de mooie afwerking en hoge kwaliteit leer kan ik ze zelfs tijdens mijn werk dragen.",https://media.s-bol.com/nxNExYO2EkZY/550x357.jpg,['5']
Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 41,"Geschreven bij Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Grijs leer - Maat 44
De stiksels zijn te voelen aan de binnenkant van de schoen en dat veroorzaakt irritatie aan de kleine teen en dat gebeurt binnen 2 weken al zonde dus weggegooid geld",https://media.s-bol.com/vmnPMGzo27oL/0gwKx95/550x385.jpg,['1']
Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 41,"Geschreven bij Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 44
Mooie en fijne schoenen. Zitten goed.Wel apart dat de verkoper aangeeft dat ze nu 100 euro goedkoper zijn, bij Travelin zijn ze gewoon ook deze prijs.",https://media.s-bol.com/vmnPMGzo27oL/0gwKx95/550x385.jpg,['1']
Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 41,"Geschreven bij Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 44
super boots stevig en mooi!",https://media.s-bol.com/vmnPMGzo27oL/0gwKx95/550x385.jpg,['1']
Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 41,"Geschreven bij Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 43
Lekkere lichte schoen welke goed zit",https://media.s-bol.com/vmnPMGzo27oL/0gwKx95/550x385.jpg,['1']
Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 41,"Geschreven bij Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 42
Heerlijke loopschoenen. Ze geven veel steun en lopen lekker",https://media.s-bol.com/vmnPMGzo27oL/0gwKx95/550x385.jpg,['1']
Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 41,"Geschreven bij Travelin' Faaborg Heren wandelschoenen - Waterdicht en ademend - Grijs leer - Maat 43
alles toppie",https://media.s-bol.com/vmnPMGzo27oL/0gwKx95/550x385.jpg,['1']
Meindl Lite Trail Gore-tex Dames Wandelschoenen - Kleur,"Lopen zo fijn , je stapt zo eind weg",https://media.s-bol.com/YWWM3M9KojAp/550x436.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Perfecte wandelschoen zeker als je wat een brede voet hebt.Kan je de hele dag dragen zijn licht aan de voet en zeker steun genoeg voor de hele dag in de bergen in Tirol te vertoeven.Zeker een aanrader",https://media.s-bol.com/WoPYrROVkPZX/EqPnAZW/550x365.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Passen goed in eigen maat en een mooie wandelschoen. Ze zijn wel wat breed en lastig smaller te maken met de veters (ik heb geen smalle of brede voeten, standaard voeten). Veters hebben veel stretch en gaan regelmatig los als je er geen dubbele knoop in legt. Schoenen zitten lekker en zijn goed waterdicht. Geen blaren of drukplekken na de eerste wandeling van 8 km.",https://media.s-bol.com/WoPYrROVkPZX/EqPnAZW/550x365.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 38
Te klein voor een 38",https://media.s-bol.com/WoPYrROVkPZX/EqPnAZW/550x365.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 39
Schoenen zitten lekker , hoefde er niet aan te wennen",https://media.s-bol.com/WoPYrROVkPZX/EqPnAZW/550x365.jpg,['5']
Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43,"Geschreven bij Travelin' Nyborg - Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 41
Lichte, stevige en waterdichte schoen.",https://media.s-bol.com/WoPYrROVkPZX/EqPnAZW/550x365.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 40,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/g8G4xqwPjNPk/JyJ8jL2/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 40,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/g8G4xqwPjNPk/JyJ8jL2/550x291.jpg,['5']
"Kappa Bright Mid Light 242075-1111, Mannen, Zwart, Laarzen maat: 40 EU","Geschreven bij Kappa Trekkinglaarzen Bright Mid Light 242075-4141
stevige modieuze schoen, ademt goed en is niet zwaar",https://media.s-bol.com/GxB7pZ6RnPQ/550x422.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 45,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/Kz2xYoJ9MrRR/ANw62DB/550x297.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 45,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/Kz2xYoJ9MrRR/ANw62DB/550x297.jpg,['5']
Utah,"Geschreven bij Gri Sport Utah Mid Wandelschoenen
even wennen, maar al na 2 keer wandelen (12 km) liepen ze geweldig. De Vibram zolen zijn echt fijn, goede demping! Ik zou zeggen: kopen en lopen...!",https://media.s-bol.com/NK7XXn9DV22K/rM8Pzp/550x354.jpg,['5']
Magnum Storm Trail Lite,"Geschreven bij Magnum Storm Trail Lite M801593 - Zwart - 43
Verkoop door Benscore, ga naar de Benscore site en je ben goedkoper uit.Goed geregeld BOL.",https://media.s-bol.com/DqGWp8Q1Yn45/550x263.jpg,['5']
Magnum Storm Trail Lite,"Geschreven bij Magnum Storm Trail Lite M801593 - Zwart - 45
Goede pasvorm en comfortabel. Joggen (verharde en onverharde paden) en buiten fitness, gaat prima. Even goed inlopen, omdat het stug aanvoelde, daarna voelde het soepel en dempend.",https://media.s-bol.com/DqGWp8Q1Yn45/550x263.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 44,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/Jz2wYnMjM16y/VAYvDMv/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 44,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/Jz2wYnMjM16y/VAYvDMv/550x291.jpg,['5']
Regatta Holcombe Wandelschoenen Unisex,"Geschreven bij Regatta Holcombe Wandelschoenen Unisex - Grijs - Maat 36
Ik loop te soppen in de schoenen Deze zijn echt niet waterproof valt me heel erg tegen",https://media.s-bol.com/qxyKVBRVGkrp/550x381.jpg,['1']
Regatta Holcombe Wandelschoenen Unisex,"Geschreven bij Regatta Holcombe Wandelschoenen Unisex - Blauw - Maat 39
Hoi, mijn dochter had deze schoenen gekregen omdat ze in de zomer op kamp ging. Na nog geen 4 maanden dragen vallen ze echt uit elkaar. De zolen zitten helemaal los bij allebei de schoenen.",https://media.s-bol.com/qxyKVBRVGkrp/550x381.jpg,['1']
Regatta Holcombe Wandelschoenen Unisex,"Geschreven bij Regatta Holcombe Wandelschoenen Unisex - Grijs - Maat 31
Fijne, degelijke en waterdichte wandelschoenen die vanaf de eerste minuut lekker zitten, volgens mijn dochter.Vallen wel wat klein uit. Ik heb 2 maten groter genomen en die zitten goed (ze kan er nog iets in groeien).",https://media.s-bol.com/qxyKVBRVGkrp/550x381.jpg,['1']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 46,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/AW2kQLxZpL3p/2x38Azv/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 46,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/AW2kQLxZpL3p/2x38Azv/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 44,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41
Zit goed aan de voet",https://media.s-bol.com/Jz2wYnMjM16y/VAYvDMv/550x291.jpg,['5']
Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Bruin - Maat 44,"Geschreven bij Travelin' Aborg - Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42
Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.",https://media.s-bol.com/Jz2wYnMjM16y/VAYvDMv/550x291.jpg,['5']
Torino Low,Stevige wandelschoen. Geeft goede ondersteuning aan de enkels. Prijs kwaliteit is zeker zeer goed.Ik heb brede voeten en deze passen perfect. Maat 39 is effectief maat 39. En je kan er steunzolen inleggen want de zool is uitneembaar.,https://media.s-bol.com/NkxOzrMQO9WN/550x287.jpg,['5']
Lowa Locarno GTX Low dames sneaker - Blauw,"Geschreven bij LOWA Wandelschoenen
De schoenen lopen wel goed, maar zijn absoluut niet waterdicht of regenspatdicht hoe je het ook wilt noemen. Met een marathon van 9 uur lang regen gehad dus heb ze goed kunnen beoordelen!",https://media.s-bol.com/0V0rDYnLpmjV/550x326.jpg,['2']
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,"Geschreven bij Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 46
Heerlijke lopers!",https://media.s-bol.com/RL0LZVRKrD4R/550x274.jpg,['5']
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,"Geschreven bij Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43
Aangenaam dragen en vaste voet om te wandellen",https://media.s-bol.com/RL0LZVRKrD4R/550x274.jpg,['5']
Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 44,"Geschreven bij Travelin' Nyborg - Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43
Zit goed, waterdicht voor de eerste twee uren, daarna niet of in ieder geval minder.",https://media.s-bol.com/RL0LZVRKrD4R/550x274.jpg,['5']
